,series_id,date_index,actuals
17322,N1862,01/01/1992,4370
17323,N1863,01/01/1992,4880
17324,N1864,01/01/1992,6920
17325,N1865,01/01/1992,5180
17326,N1866,01/01/1992,2780
17327,N1867,01/01/1992,3060
17328,N1868,01/01/1992,5100
17329,N1869,01/01/1992,7660
17330,N1870,01/01/1992,4920
17331,N1871,01/01/1992,7360
17332,N1872,01/01/1992,5130
17333,N1873,01/01/1992,4160
17334,N1874,01/01/1992,8100
17335,N1875,01/01/1992,3300
17336,N1679,01/02/1992,2220
17337,N1680,01/02/1992,1340
17338,N1681,01/02/1992,1560
17339,N1682,01/02/1992,5000
17340,N1683,01/02/1992,3420
17341,N1684,01/02/1992,3620
17342,N1685,01/02/1992,1460
17343,N1686,01/02/1992,2620
17344,N1687,01/02/1992,3560
17345,N1688,01/02/1992,4780
17346,N1689,01/02/1992,1400
17347,N1690,01/02/1992,520
17348,N1691,01/02/1992,1080
17349,N1692,01/02/1992,1140
17350,N1693,01/02/1992,980
17351,N1694,01/02/1992,1140
17352,N1695,01/02/1992,1200
17353,N1696,01/02/1992,1150
17354,N1697,01/02/1992,1460
17355,N1698,01/02/1992,580
17356,N1699,01/02/1992,860
17357,N1700,01/02/1992,855
17358,N1701,01/02/1992,1320
17359,N1702,01/02/1992,1174
17360,N1703,01/02/1992,1650
17361,N1704,01/02/1992,860
17362,N1705,01/02/1992,4720
17363,N1706,01/02/1992,1420
17364,N1707,01/02/1992,1200
17365,N1708,01/02/1992,780
17366,N1709,01/02/1992,1470
17367,N1710,01/02/1992,940
17368,N1711,01/02/1992,2540
17369,N1712,01/02/1992,3280
17370,N1713,01/02/1992,4020
17371,N1714,01/02/1992,1080
17372,N1715,01/02/1992,545
17373,N1716,01/02/1992,3640
17374,N1717,01/02/1992,2300
17375,N1718,01/02/1992,1040
17376,N1719,01/02/1992,3140
17377,N1720,01/02/1992,3640
17378,N1721,01/02/1992,4380
17379,N1722,01/02/1992,4500
17380,N1723,01/02/1992,2920
17381,N1724,01/02/1992,2360
17382,N1725,01/02/1992,2160
17383,N1726,01/02/1992,2040
17384,N1727,01/02/1992,1720
17385,N1728,01/02/1992,2740
17386,N1729,01/02/1992,1045
17387,N1730,01/02/1992,1850
17388,N1731,01/02/1992,800
17389,N1732,01/02/1992,2380
17390,N1733,01/02/1992,990
17391,N1734,01/02/1992,1040
17392,N1735,01/02/1992,905
17393,N1736,01/02/1992,1620
17394,N1737,01/02/1992,1340
17395,N1738,01/02/1992,980
17396,N1739,01/02/1992,765
17397,N1740,01/02/1992,1126
17398,N1741,01/02/1992,1620
17399,N1742,01/02/1992,1260
17400,N1743,01/02/1992,590
17401,N1744,01/02/1992,850
17402,N1745,01/02/1992,3820
17403,N1746,01/02/1992,2480
17404,N1747,01/02/1992,1720
17405,N1748,01/02/1992,760
17406,N1749,01/02/1992,1720
17407,N1750,01/02/1992,1200
17408,N1751,01/02/1992,1220
17409,N1752,01/02/1992,2260
17410,N1753,01/02/1992,2460
17411,N1754,01/02/1992,2680
17412,N1755,01/02/1992,2160
17413,N1756,01/02/1992,2340
17414,N1757,01/02/1992,1920
17415,N1758,01/02/1992,3040
17416,N1759,01/02/1992,3720
17417,N1760,01/02/1992,4460
17418,N1761,01/02/1992,2000
17419,N1762,01/02/1992,1820
17420,N1763,01/02/1992,2050
17421,N1764,01/02/1992,1660
17422,N1765,01/02/1992,2380
17423,N1766,01/02/1992,2340
17424,N1767,01/02/1992,845
17425,N1768,01/02/1992,2550
17426,N1769,01/02/1992,4060
17427,N1770,01/02/1992,2620
17428,N1771,01/02/1992,5380
17429,N1772,01/02/1992,6180
17430,N1773,01/02/1992,3980
17431,N1774,01/02/1992,3300
17432,N1775,01/02/1992,3230
17433,N1776,01/02/1992,4210
17434,N1777,01/02/1992,3920
17435,N1778,01/02/1992,3240
17436,N1779,01/02/1992,850
17437,N1780,01/02/1992,710
17438,N1781,01/02/1992,3720
17439,N1782,01/02/1992,1350
17440,N1783,01/02/1992,1555
17441,N1784,01/02/1992,1220
17442,N1785,01/02/1992,572
17443,N1786,01/02/1992,658
17444,N1787,01/02/1992,2020
17445,N1788,01/02/1992,1440
17446,N1789,01/02/1992,545
17447,N1790,01/02/1992,2780
17448,N1791,01/02/1992,4870
17449,N1792,01/02/1992,2700
17450,N1793,01/02/1992,1400
17451,N1794,01/02/1992,1750
17452,N1795,01/02/1992,1800
17453,N1796,01/02/1992,1806
17454,N1797,01/02/1992,1920
17455,N1798,01/02/1992,3290
17456,N1799,01/02/1992,2926
17457,N1800,01/02/1992,2206
17458,N1801,01/02/1992,3710
17459,N1802,01/02/1992,1445
17460,N1803,01/02/1992,1840
17461,N1804,01/02/1992,2690
17462,N1805,01/02/1992,2370
17463,N1806,01/02/1992,1510
17464,N1807,01/02/1992,1480
17465,N1808,01/02/1992,2080
17466,N1809,01/02/1992,2920
17467,N1810,01/02/1992,2470
17468,N1811,01/02/1992,3180
17469,N1812,01/02/1992,1680
17470,N1813,01/02/1992,3560
17471,N1814,01/02/1992,2700
17472,N1815,01/02/1992,4660
17473,N1816,01/02/1992,2290
17474,N1817,01/02/1992,3320
17475,N1818,01/02/1992,3540
17476,N1819,01/02/1992,6260
17477,N1820,01/02/1992,4070
17478,N1821,01/02/1992,5800
17479,N1822,01/02/1992,1850
17480,N1823,01/02/1992,2940
17481,N1824,01/02/1992,8480
17482,N1825,01/02/1992,3720
17483,N1826,01/02/1992,4140
17484,N1827,01/02/1992,3700
17485,N1828,01/02/1992,4140
17486,N1829,01/02/1992,670
17487,N1830,01/02/1992,580
17488,N1831,01/02/1992,1310
17489,N1832,01/02/1992,5180
17490,N1833,01/02/1992,1810
17491,N1834,01/02/1992,1785
17492,N1835,01/02/1992,2380
17493,N1836,01/02/1992,1230
17494,N1837,01/02/1992,2788
17495,N1838,01/02/1992,2980
17496,N1839,01/02/1992,1440
17497,N1840,01/02/1992,2030
17498,N1841,01/02/1992,4200
17499,N1842,01/02/1992,6040
17500,N1843,01/02/1992,1450
17501,N1844,01/02/1992,4360
17502,N1845,01/02/1992,6240
17503,N1846,01/02/1992,2765
17504,N1847,01/02/1992,4220
17505,N1848,01/02/1992,2600
17506,N1849,01/02/1992,6600
17507,N1850,01/02/1992,4020
17508,N1851,01/02/1992,4480
17509,N1852,01/02/1992,5630
17510,N1853,01/02/1992,4020
17511,N1854,01/02/1992,4580
17512,N1855,01/02/1992,6380
17513,N1856,01/02/1992,2900
17514,N1857,01/02/1992,2920
17515,N1858,01/02/1992,5860
17516,N1859,01/02/1992,5900
17517,N1860,01/02/1992,2560
17518,N1861,01/02/1992,4450
17519,N1862,01/02/1992,4250
17520,N1863,01/02/1992,4610
17521,N1864,01/02/1992,6700
17522,N1865,01/02/1992,5190
17523,N1866,01/02/1992,2940
17524,N1867,01/02/1992,3300
17525,N1868,01/02/1992,4780
17526,N1869,01/02/1992,7120
17527,N1870,01/02/1992,4720
17528,N1871,01/02/1992,6680
17529,N1872,01/02/1992,5090
17530,N1873,01/02/1992,4080
17531,N1874,01/02/1992,8300
17532,N1875,01/02/1992,3600
17533,N1679,01/03/1992,2620
17534,N1680,01/03/1992,2200
17535,N1681,01/03/1992,2460
17536,N1682,01/03/1992,6420
17537,N1683,01/03/1992,4160
17538,N1684,01/03/1992,3780
17539,N1685,01/03/1992,2220
17540,N1686,01/03/1992,3640
17541,N1687,01/03/1992,3760
17542,N1688,01/03/1992,5820
17543,N1689,01/03/1992,1920
17544,N1690,01/03/1992,1640
17545,N1691,01/03/1992,3260
17546,N1692,01/03/1992,1300
17547,N1693,01/03/1992,980
17548,N1694,01/03/1992,2860
17549,N1695,01/03/1992,4250
17550,N1696,01/03/1992,2200
17551,N1697,01/03/1992,1820
17552,N1698,01/03/1992,570
17553,N1699,01/03/1992,1240
17554,N1700,01/03/1992,1250
17555,N1701,01/03/1992,2326
17556,N1702,01/03/1992,2420
17557,N1703,01/03/1992,3362
17558,N1704,01/03/1992,1140
17559,N1705,01/03/1992,4694
17560,N1706,01/03/1992,1960
17561,N1707,01/03/1992,2050
17562,N1708,01/03/1992,1120
17563,N1709,01/03/1992,2440
17564,N1710,01/03/1992,1300
17565,N1711,01/03/1992,2670
17566,N1712,01/03/1992,4200
17567,N1713,01/03/1992,4240
17568,N1714,01/03/1992,1240
17569,N1715,01/03/1992,1875
17570,N1716,01/03/1992,3840
17571,N1717,01/03/1992,2640
17572,N1718,01/03/1992,4050
17573,N1719,01/03/1992,4260
17574,N1720,01/03/1992,3720
17575,N1721,01/03/1992,4320
17576,N1722,01/03/1992,4700
17577,N1723,01/03/1992,3000
17578,N1724,01/03/1992,2400
17579,N1725,01/03/1992,2540
17580,N1726,01/03/1992,1640
17581,N1727,01/03/1992,2100
17582,N1728,01/03/1992,2880
17583,N1729,01/03/1992,1595
17584,N1730,01/03/1992,2760
17585,N1731,01/03/1992,1410
17586,N1732,01/03/1992,3810
17587,N1733,01/03/1992,2200
17588,N1734,01/03/1992,1570
17589,N1735,01/03/1992,2070
17590,N1736,01/03/1992,2570
17591,N1737,01/03/1992,2850
17592,N1738,01/03/1992,1360
17593,N1739,01/03/1992,1235
17594,N1740,01/03/1992,3232
17595,N1741,01/03/1992,3540
17596,N1742,01/03/1992,4650
17597,N1743,01/03/1992,2500
17598,N1744,01/03/1992,1450
17599,N1745,01/03/1992,4680
17600,N1746,01/03/1992,4260
17601,N1747,01/03/1992,2680
17602,N1748,01/03/1992,1490
17603,N1749,01/03/1992,3315
17604,N1750,01/03/1992,1440
17605,N1751,01/03/1992,1760
17606,N1752,01/03/1992,2520
17607,N1753,01/03/1992,2740
17608,N1754,01/03/1992,2540
17609,N1755,01/03/1992,2400
17610,N1756,01/03/1992,2700
17611,N1757,01/03/1992,2100
17612,N1758,01/03/1992,3460
17613,N1759,01/03/1992,4240
17614,N1760,01/03/1992,4540
17615,N1761,01/03/1992,1960
17616,N1762,01/03/1992,2120
17617,N1763,01/03/1992,1980
17618,N1764,01/03/1992,1860
17619,N1765,01/03/1992,2440
17620,N1766,01/03/1992,2560
17621,N1767,01/03/1992,1045
17622,N1768,01/03/1992,2570
17623,N1769,01/03/1992,4180
17624,N1770,01/03/1992,2660
17625,N1771,01/03/1992,5700
17626,N1772,01/03/1992,6260
17627,N1773,01/03/1992,4340
17628,N1774,01/03/1992,3600
17629,N1775,01/03/1992,3840
17630,N1776,01/03/1992,4410
17631,N1777,01/03/1992,4060
17632,N1778,01/03/1992,3250
17633,N1779,01/03/1992,1510
17634,N1780,01/03/1992,1115
17635,N1781,01/03/1992,2880
17636,N1782,01/03/1992,3430
17637,N1783,01/03/1992,3545
17638,N1784,01/03/1992,2980
17639,N1785,01/03/1992,1238
17640,N1786,01/03/1992,1362
17641,N1787,01/03/1992,3040
17642,N1788,01/03/1992,2820
17643,N1789,01/03/1992,1045
17644,N1790,01/03/1992,5890
17645,N1791,01/03/1992,8418
17646,N1792,01/03/1992,4270
17647,N1793,01/03/1992,3360
17648,N1794,01/03/1992,3830
17649,N1795,01/03/1992,3970
17650,N1796,01/03/1992,3260
17651,N1797,01/03/1992,3266
17652,N1798,01/03/1992,3560
17653,N1799,01/03/1992,4746
17654,N1800,01/03/1992,4272
17655,N1801,01/03/1992,6790
17656,N1802,01/03/1992,2945
17657,N1803,01/03/1992,3260
17658,N1804,01/03/1992,6590
17659,N1805,01/03/1992,4860
17660,N1806,01/03/1992,3590
17661,N1807,01/03/1992,2230
17662,N1808,01/03/1992,2120
17663,N1809,01/03/1992,2940
17664,N1810,01/03/1992,2810
17665,N1811,01/03/1992,3130
17666,N1812,01/03/1992,1870
17667,N1813,01/03/1992,3760
17668,N1814,01/03/1992,2670
17669,N1815,01/03/1992,4700
17670,N1816,01/03/1992,2330
17671,N1817,01/03/1992,3360
17672,N1818,01/03/1992,3590
17673,N1819,01/03/1992,6280
17674,N1820,01/03/1992,3300
17675,N1821,01/03/1992,6420
17676,N1822,01/03/1992,1900
17677,N1823,01/03/1992,2960
17678,N1824,01/03/1992,8380
17679,N1825,01/03/1992,3720
17680,N1826,01/03/1992,4550
17681,N1827,01/03/1992,4140
17682,N1828,01/03/1992,4620
17683,N1829,01/03/1992,1730
17684,N1830,01/03/1992,2780
17685,N1831,01/03/1992,2600
17686,N1832,01/03/1992,9100
17687,N1833,01/03/1992,3440
17688,N1834,01/03/1992,3555
17689,N1835,01/03/1992,4085
17690,N1836,01/03/1992,1962
17691,N1837,01/03/1992,6374
17692,N1838,01/03/1992,5980
17693,N1839,01/03/1992,3370
17694,N1840,01/03/1992,3350
17695,N1841,01/03/1992,8540
17696,N1842,01/03/1992,6300
17697,N1843,01/03/1992,2300
17698,N1844,01/03/1992,6620
17699,N1845,01/03/1992,6200
17700,N1846,01/03/1992,2840
17701,N1847,01/03/1992,4480
17702,N1848,01/03/1992,2700
17703,N1849,01/03/1992,7140
17704,N1850,01/03/1992,6180
17705,N1851,01/03/1992,6200
17706,N1852,01/03/1992,6230
17707,N1853,01/03/1992,4190
17708,N1854,01/03/1992,5260
17709,N1855,01/03/1992,6400
17710,N1856,01/03/1992,4960
17711,N1857,01/03/1992,2900
17712,N1858,01/03/1992,6100
17713,N1859,01/03/1992,7180
17714,N1860,01/03/1992,3060
17715,N1861,01/03/1992,4710
17716,N1862,01/03/1992,4750
17717,N1863,01/03/1992,5160
17718,N1864,01/03/1992,7160
17719,N1865,01/03/1992,5180
17720,N1866,01/03/1992,4350
17721,N1867,01/03/1992,4780
17722,N1868,01/03/1992,6160
17723,N1869,01/03/1992,8020
17724,N1870,01/03/1992,5140
17725,N1871,01/03/1992,7520
17726,N1872,01/03/1992,5190
17727,N1873,01/03/1992,4460
17728,N1874,01/03/1992,8380
17729,N1875,01/03/1992,4100
17730,N1679,01/04/1992,5160
17731,N1680,01/04/1992,2510
17732,N1681,01/04/1992,2400
17733,N1682,01/04/1992,5940
17734,N1683,01/04/1992,3360
17735,N1684,01/04/1992,4060
17736,N1685,01/04/1992,2060
17737,N1686,01/04/1992,3640
17738,N1687,01/04/1992,4220
17739,N1688,01/04/1992,5480
17740,N1689,01/04/1992,2320
17741,N1690,01/04/1992,1080
17742,N1691,01/04/1992,2720
17743,N1692,01/04/1992,1760
17744,N1693,01/04/1992,1320
17745,N1694,01/04/1992,3300
17746,N1695,01/04/1992,1250
17747,N1696,01/04/1992,1500
17748,N1697,01/04/1992,940
17749,N1698,01/04/1992,1410
17750,N1699,01/04/1992,1600
17751,N1700,01/04/1992,1505
17752,N1701,01/04/1992,1538
17753,N1702,01/04/1992,742
17754,N1703,01/04/1992,904
17755,N1704,01/04/1992,1440
17756,N1705,01/04/1992,4362
17757,N1706,01/04/1992,3400
17758,N1707,01/04/1992,2600
17759,N1708,01/04/1992,1520
17760,N1709,01/04/1992,3780
17761,N1710,01/04/1992,1300
17762,N1711,01/04/1992,2540
17763,N1712,01/04/1992,3340
17764,N1713,01/04/1992,4200
17765,N1714,01/04/1992,1440
17766,N1715,01/04/1992,1070
17767,N1716,01/04/1992,3920
17768,N1717,01/04/1992,2740
17769,N1718,01/04/1992,1380
17770,N1719,01/04/1992,3360
17771,N1720,01/04/1992,3800
17772,N1721,01/04/1992,4480
17773,N1722,01/04/1992,4450
17774,N1723,01/04/1992,3300
17775,N1724,01/04/1992,2540
17776,N1725,01/04/1992,2840
17777,N1726,01/04/1992,2440
17778,N1727,01/04/1992,2000
17779,N1728,01/04/1992,3240
17780,N1729,01/04/1992,1465
17781,N1730,01/04/1992,3360
17782,N1731,01/04/1992,1200
17783,N1732,01/04/1992,3080
17784,N1733,01/04/1992,1290
17785,N1734,01/04/1992,1760
17786,N1735,01/04/1992,1360
17787,N1736,01/04/1992,650
17788,N1737,01/04/1992,2050
17789,N1738,01/04/1992,2060
17790,N1739,01/04/1992,1195
17791,N1740,01/04/1992,2278
17792,N1741,01/04/1992,3320
17793,N1742,01/04/1992,2520
17794,N1743,01/04/1992,2230
17795,N1744,01/04/1992,1380
17796,N1745,01/04/1992,3570
17797,N1746,01/04/1992,2660
17798,N1747,01/04/1992,4640
17799,N1748,01/04/1992,1510
17800,N1749,01/04/1992,1780
17801,N1750,01/04/1992,1400
17802,N1751,01/04/1992,1400
17803,N1752,01/04/1992,2680
17804,N1753,01/04/1992,2520
17805,N1754,01/04/1992,3000
17806,N1755,01/04/1992,3120
17807,N1756,01/04/1992,3000
17808,N1757,01/04/1992,3120
17809,N1758,01/04/1992,3760
17810,N1759,01/04/1992,4300
17811,N1760,01/04/1992,4920
17812,N1761,01/04/1992,2860
17813,N1762,01/04/1992,2680
17814,N1763,01/04/1992,2180
17815,N1764,01/04/1992,1860
17816,N1765,01/04/1992,2560
17817,N1766,01/04/1992,2920
17818,N1767,01/04/1992,900
17819,N1768,01/04/1992,2520
17820,N1769,01/04/1992,4160
17821,N1770,01/04/1992,2900
17822,N1771,01/04/1992,5400
17823,N1772,01/04/1992,6280
17824,N1773,01/04/1992,4440
17825,N1774,01/04/1992,3550
17826,N1775,01/04/1992,3910
17827,N1776,01/04/1992,4370
17828,N1777,01/04/1992,3900
17829,N1778,01/04/1992,3550
17830,N1779,01/04/1992,1830
17831,N1780,01/04/1992,585
17832,N1781,01/04/1992,1080
17833,N1782,01/04/1992,1820
17834,N1783,01/04/1992,2890
17835,N1784,01/04/1992,2830
17836,N1785,01/04/1992,758
17837,N1786,01/04/1992,948
17838,N1787,01/04/1992,3900
17839,N1788,01/04/1992,4320
17840,N1789,01/04/1992,1100
17841,N1790,01/04/1992,3280
17842,N1791,01/04/1992,5272
17843,N1792,01/04/1992,2860
17844,N1793,01/04/1992,2360
17845,N1794,01/04/1992,2080
17846,N1795,01/04/1992,3900
17847,N1796,01/04/1992,2240
17848,N1797,01/04/1992,1828
17849,N1798,01/04/1992,2020
17850,N1799,01/04/1992,2236
17851,N1800,01/04/1992,1948
17852,N1801,01/04/1992,2820
17853,N1802,01/04/1992,2870
17854,N1803,01/04/1992,3520
17855,N1804,01/04/1992,2620
17856,N1805,01/04/1992,3710
17857,N1806,01/04/1992,2100
17858,N1807,01/04/1992,1710
17859,N1808,01/04/1992,2140
17860,N1809,01/04/1992,3300
17861,N1810,01/04/1992,2490
17862,N1811,01/04/1992,3170
17863,N1812,01/04/1992,2020
17864,N1813,01/04/1992,3840
17865,N1814,01/04/1992,2470
17866,N1815,01/04/1992,4860
17867,N1816,01/04/1992,2490
17868,N1817,01/04/1992,3860
17869,N1818,01/04/1992,3740
17870,N1819,01/04/1992,6420
17871,N1820,01/04/1992,5450
17872,N1821,01/04/1992,5530
17873,N1822,01/04/1992,1665
17874,N1823,01/04/1992,2880
17875,N1824,01/04/1992,8520
17876,N1825,01/04/1992,3780
17877,N1826,01/04/1992,4770
17878,N1827,01/04/1992,4420
17879,N1828,01/04/1992,4480
17880,N1829,01/04/1992,1540
17881,N1830,01/04/1992,1260
17882,N1831,01/04/1992,1565
17883,N1832,01/04/1992,6220
17884,N1833,01/04/1992,1560
17885,N1834,01/04/1992,2315
17886,N1835,01/04/1992,3130
17887,N1836,01/04/1992,1274
17888,N1837,01/04/1992,2372
17889,N1838,01/04/1992,2780
17890,N1839,01/04/1992,1110
17891,N1840,01/04/1992,3560
17892,N1841,01/04/1992,3800
17893,N1842,01/04/1992,6580
17894,N1843,01/04/1992,1620
17895,N1844,01/04/1992,5580
17896,N1845,01/04/1992,6200
17897,N1846,01/04/1992,2850
17898,N1847,01/04/1992,4160
17899,N1848,01/04/1992,2750
17900,N1849,01/04/1992,7060
17901,N1850,01/04/1992,5200
17902,N1851,01/04/1992,7260
17903,N1852,01/04/1992,5220
17904,N1853,01/04/1992,4570
17905,N1854,01/04/1992,5080
17906,N1855,01/04/1992,6440
17907,N1856,01/04/1992,3840
17908,N1857,01/04/1992,2410
17909,N1858,01/04/1992,6000
17910,N1859,01/04/1992,6540
17911,N1860,01/04/1992,2840
17912,N1861,01/04/1992,4320
17913,N1862,01/04/1992,3950
17914,N1863,01/04/1992,4390
17915,N1864,01/04/1992,6820
17916,N1865,01/04/1992,5230
17917,N1866,01/04/1992,4160
17918,N1867,01/04/1992,3300
17919,N1868,01/04/1992,5800
17920,N1869,01/04/1992,7220
17921,N1870,01/04/1992,5280
17922,N1871,01/04/1992,6880
17923,N1872,01/04/1992,5210
17924,N1873,01/04/1992,4040
17925,N1874,01/04/1992,8200
17926,N1875,01/04/1992,3000
17927,N1679,01/05/1992,2520
17928,N1680,01/05/1992,2060
17929,N1681,01/05/1992,1700
17930,N1682,01/05/1992,5860
17931,N1683,01/05/1992,3830
17932,N1684,01/05/1992,3960
17933,N1685,01/05/1992,2330
17934,N1686,01/05/1992,3880
17935,N1687,01/05/1992,4280
17936,N1688,01/05/1992,4880
17937,N1689,01/05/1992,1220
17938,N1690,01/05/1992,1360
17939,N1691,01/05/1992,3140
17940,N1692,01/05/1992,2260
17941,N1693,01/05/1992,820
17942,N1694,01/05/1992,2370
17943,N1695,01/05/1992,1450
17944,N1696,01/05/1992,3850
17945,N1697,01/05/1992,1840
17946,N1698,01/05/1992,570
17947,N1699,01/05/1992,1780
17948,N1700,01/05/1992,1145
17949,N1701,01/05/1992,2560
17950,N1702,01/05/1992,1388
17951,N1703,01/05/1992,1604
17952,N1704,01/05/1992,1100
17953,N1705,01/05/1992,4846
17954,N1706,01/05/1992,1760
17955,N1707,01/05/1992,3400
17956,N1708,01/05/1992,1520
17957,N1709,01/05/1992,2000
17958,N1710,01/05/1992,1460
17959,N1711,01/05/1992,2710
17960,N1712,01/05/1992,3900
17961,N1713,01/05/1992,4260
17962,N1714,01/05/1992,1360
17963,N1715,01/05/1992,1440
17964,N1716,01/05/1992,3860
17965,N1717,01/05/1992,2860
17966,N1718,01/05/1992,2280
17967,N1719,01/05/1992,3740
17968,N1720,01/05/1992,3940
17969,N1721,01/05/1992,4600
17970,N1722,01/05/1992,5050
17971,N1723,01/05/1992,3160
17972,N1724,01/05/1992,2700
17973,N1725,01/05/1992,3040
17974,N1726,01/05/1992,1540
17975,N1727,01/05/1992,2420
17976,N1728,01/05/1992,2920
17977,N1729,01/05/1992,1680
17978,N1730,01/05/1992,2120
17979,N1731,01/05/1992,1240
17980,N1732,01/05/1992,2800
17981,N1733,01/05/1992,1950
17982,N1734,01/05/1992,1470
17983,N1735,01/05/1992,1170
17984,N1736,01/05/1992,1990
17985,N1737,01/05/1992,2240
17986,N1738,01/05/1992,1180
17987,N1739,01/05/1992,1095
17988,N1740,01/05/1992,2616
17989,N1741,01/05/1992,3320
17990,N1742,01/05/1992,2020
17991,N1743,01/05/1992,2120
17992,N1744,01/05/1992,1240
17993,N1745,01/05/1992,10150
17994,N1746,01/05/1992,3000
17995,N1747,01/05/1992,2620
17996,N1748,01/05/1992,1060
17997,N1749,01/05/1992,2020
17998,N1750,01/05/1992,1420
17999,N1751,01/05/1992,2180
18000,N1752,01/05/1992,3420
18001,N1753,01/05/1992,3520
18002,N1754,01/05/1992,2640
18003,N1755,01/05/1992,2700
18004,N1756,01/05/1992,3060
18005,N1757,01/05/1992,2100
18006,N1758,01/05/1992,3200
18007,N1759,01/05/1992,3320
18008,N1760,01/05/1992,4600
18009,N1761,01/05/1992,2160
18010,N1762,01/05/1992,2680
18011,N1763,01/05/1992,2010
18012,N1764,01/05/1992,1880
18013,N1765,01/05/1992,1480
18014,N1766,01/05/1992,2560
18015,N1767,01/05/1992,875
18016,N1768,01/05/1992,2500
18017,N1769,01/05/1992,4180
18018,N1770,01/05/1992,2820
18019,N1771,01/05/1992,5520
18020,N1772,01/05/1992,6380
18021,N1773,01/05/1992,4520
18022,N1774,01/05/1992,3440
18023,N1775,01/05/1992,4190
18024,N1776,01/05/1992,4430
18025,N1777,01/05/1992,3700
18026,N1778,01/05/1992,3260
18027,N1779,01/05/1992,1220
18028,N1780,01/05/1992,920
18029,N1781,01/05/1992,3950
18030,N1782,01/05/1992,2240
18031,N1783,01/05/1992,2540
18032,N1784,01/05/1992,2195
18033,N1785,01/05/1992,1040
18034,N1786,01/05/1992,1058
18035,N1787,01/05/1992,2020
18036,N1788,01/05/1992,2120
18037,N1789,01/05/1992,730
18038,N1790,01/05/1992,5270
18039,N1791,01/05/1992,7020
18040,N1792,01/05/1992,3600
18041,N1793,01/05/1992,3300
18042,N1794,01/05/1992,2530
18043,N1795,01/05/1992,3230
18044,N1796,01/05/1992,3892
18045,N1797,01/05/1992,3586
18046,N1798,01/05/1992,3600
18047,N1799,01/05/1992,4306
18048,N1800,01/05/1992,3862
18049,N1801,01/05/1992,6438
18050,N1802,01/05/1992,1885
18051,N1803,01/05/1992,3260
18052,N1804,01/05/1992,2550
18053,N1805,01/05/1992,3180
18054,N1806,01/05/1992,2505
18055,N1807,01/05/1992,2060
18056,N1808,01/05/1992,2130
18057,N1809,01/05/1992,3050
18058,N1810,01/05/1992,2900
18059,N1811,01/05/1992,3140
18060,N1812,01/05/1992,2040
18061,N1813,01/05/1992,4300
18062,N1814,01/05/1992,3520
18063,N1815,01/05/1992,4960
18064,N1816,01/05/1992,2480
18065,N1817,01/05/1992,3560
18066,N1818,01/05/1992,3910
18067,N1819,01/05/1992,6340
18068,N1820,01/05/1992,4980
18069,N1821,01/05/1992,6280
18070,N1822,01/05/1992,3245
18071,N1823,01/05/1992,3320
18072,N1824,01/05/1992,8480
18073,N1825,01/05/1992,3500
18074,N1826,01/05/1992,4250
18075,N1827,01/05/1992,4160
18076,N1828,01/05/1992,4340
18077,N1829,01/05/1992,1620
18078,N1830,01/05/1992,1600
18079,N1831,01/05/1992,1825
18080,N1832,01/05/1992,8380
18081,N1833,01/05/1992,2390
18082,N1834,01/05/1992,2835
18083,N1835,01/05/1992,3035
18084,N1836,01/05/1992,1658
18085,N1837,01/05/1992,4724
18086,N1838,01/05/1992,2860
18087,N1839,01/05/1992,2090
18088,N1840,01/05/1992,3100
18089,N1841,01/05/1992,5380
18090,N1842,01/05/1992,6360
18091,N1843,01/05/1992,1480
18092,N1844,01/05/1992,4660
18093,N1845,01/05/1992,6340
18094,N1846,01/05/1992,2715
18095,N1847,01/05/1992,4420
18096,N1848,01/05/1992,2780
18097,N1849,01/05/1992,7040
18098,N1850,01/05/1992,4120
18099,N1851,01/05/1992,4460
18100,N1852,01/05/1992,5370
18101,N1853,01/05/1992,4430
18102,N1854,01/05/1992,4400
18103,N1855,01/05/1992,6520
18104,N1856,01/05/1992,3100
18105,N1857,01/05/1992,2860
18106,N1858,01/05/1992,6120
18107,N1859,01/05/1992,6460
18108,N1860,01/05/1992,3800
18109,N1861,01/05/1992,4800
18110,N1862,01/05/1992,4140
18111,N1863,01/05/1992,5420
18112,N1864,01/05/1992,7360
18113,N1865,01/05/1992,5240
18114,N1866,01/05/1992,3380
18115,N1867,01/05/1992,4500
18116,N1868,01/05/1992,5540
18117,N1869,01/05/1992,8160
18118,N1870,01/05/1992,4680
18119,N1871,01/05/1992,7620
18120,N1872,01/05/1992,5240
18121,N1873,01/05/1992,4240
18122,N1874,01/05/1992,8220
18123,N1875,01/05/1992,3050
18124,N1679,01/06/1992,4740
18125,N1680,01/06/1992,2770
18126,N1681,01/06/1992,2580
18127,N1682,01/06/1992,6080
18128,N1683,01/06/1992,4330
18129,N1684,01/06/1992,4360
18130,N1685,01/06/1992,2230
18131,N1686,01/06/1992,3380
18132,N1687,01/06/1992,4540
18133,N1688,01/06/1992,5460
18134,N1689,01/06/1992,1980
18135,N1690,01/06/1992,1120
18136,N1691,01/06/1992,1820
18137,N1692,01/06/1992,2860
18138,N1693,01/06/1992,1480
18139,N1694,01/06/1992,4410
18140,N1695,01/06/1992,3000
18141,N1696,01/06/1992,2950
18142,N1697,01/06/1992,2160
18143,N1698,01/06/1992,1370
18144,N1699,01/06/1992,1760
18145,N1700,01/06/1992,725
18146,N1701,01/06/1992,1894
